ANO_ELEICAO,NR_TURNO,SG_UF,NM_MUNICIPIO,SG_PARTIDO,VR_DESPESA_CONTRATADA,VR_PAGTO_DESPESA
2020,1,AL,IGREJA NOVA,PMN,4714.0,4714.0
2020,1,AL,IGREJA NOVA,PP,15135.05,15135.05
2020,1,AL,IGREJA NOVA,PROS,35598.23,35598.23
2020,1,AL,IGREJA NOVA,REDE,16339.6,16339.6
2020,1,AL,IGREJA NOVA,REPUBLICANOS,116929.0,116929.0
2020,1,AL,INHAPI,PP,121233.25,121233.25
2020,1,AL,INHAPI,PSD,51500.0,51500.0
2020,1,AL,INHAPI,PT,152061.95,152061.95
2020,1,AL,INHAPI,PV,10000.0,10000.0
2020,1,AL,JACARÉ DOS HOMENS,MDB,68585.85,68585.85
2020,1,AL,JACARÉ DOS HOMENS,REPUBLICANOS,133604.32,133604.32
2020,1,AL,JACUÍPE,MDB,80687.45,80687.45
2020,1,AL,JACUÍPE,PMN,12045.0,12045.0
2020,1,AL,JACUÍPE,PRTB,1000.0,1000.0
2020,1,AL,JACUÍPE,PSD,59700.0,59700.0
2020,1,AL,JACUÍPE,PTB,4196.0,4196.0
2020,1,AL,JAPARATINGA,MDB,8152.15,8152.150000000001
2020,1,AL,JAPARATINGA,PATRIOTA,1741.9,1741.9
2020,1,AL,JAPARATINGA,PP,92576.28,92576.28
2020,1,AL,JAPARATINGA,PSDB,15110.0,15110.0
2020,1,AL,JAPARATINGA,PTB,59202.9,59202.9
2020,1,AL,JARAMATAIA,MDB,70000.0,70000.0
2020,1,AL,JARAMATAIA,PROS,38208.57,38208.57
2020,1,AL,JARAMATAIA,PSB,52785.85,52785.85
2020,1,AL,JEQUIÁ DA PRAIA,PL,31503.89,31503.89
2020,1,AL,JEQUIÁ DA PRAIA,PP,141327.5,141327.42
2020,1,AL,JEQUIÁ DA PRAIA,PSB,14447.4,14447.4
2020,1,AL,JEQUIÁ DA PRAIA,PSD,5840.0,5840.0
2020,1,AL,JEQUIÁ DA PRAIA,PSDB,55643.19,55643.19
2020,1,AL,JEQUIÁ DA PRAIA,REPUBLICANOS,291136.07,291136.07
2020,1,AL,JOAQUIM GOMES,PL,16481.68,16481.68
2020,1,AL,JOAQUIM GOMES,PP,70923.2,70923.2
2020,1,AL,JOAQUIM GOMES,PSC,2825.25,2825.25
2020,1,AL,JOAQUIM GOMES,PSD,11214.05,11214.05
2020,1,AL,JOAQUIM GOMES,PSL,671.05,671.05
2020,1,AL,JOAQUIM GOMES,PTB,93388.9,93388.9
2020,1,AL,JUNDIÁ,CIDADANIA,200.0,200.0
2020,1,AL,JUNDIÁ,MDB,5442.5,5442.5
2020,1,AL,JUNDIÁ,PP,29947.8,29947.8
2020,1,AL,JUNDIÁ,PSD,131664.0,131664.0
2020,1,AL,JUNDIÁ,PSDB,25821.0,25375.4
2020,1,AL,JUNQUEIRO,MDB,211101.28,211091.28
2020,1,AL,JUNQUEIRO,PMN,1670.0,1670.0
2020,1,AL,JUNQUEIRO,PP,20837.81,20837.81
2020,1,AL,JUNQUEIRO,PTB,220737.38,220737.38
2020,1,AL,JUNQUEIRO,REPUBLICANOS,6404.7,6404.7
2020,1,AL,LAGOA DA CANOA,MDB,26559.83,26559.83
2020,1,AL,LAGOA DA CANOA,PP,132469.82,132469.82
2020,1,AL,LAGOA DA CANOA,PRTB,71505.5,71505.5
2020,1,AL,LAGOA DA CANOA,PTB,13212.91,13212.91
2020,1,AL,LAGOA DA CANOA,PV,18844.4,18844.4
2020,1,AL,LAGOA DA CANOA,REDE,9885.0,9885.0
2020,1,AL,LAGOA DA CANOA,SOLIDARIEDADE,18568.08,18568.08
2020,1,AL,LIMOEIRO DE ANADIA,PP,202312.57,202312.57
2020,1,AL,LIMOEIRO DE ANADIA,PROS,106604.1,106604.1
2020,1,AL,LIMOEIRO DE ANADIA,PSB,129155.27,129155.27
2020,1,AL,LIMOEIRO DE ANADIA,PSDB,29309.97,29309.97
2020,1,AL,LIMOEIRO DE ANADIA,PTB,160858.55,160858.55
2020,1,AL,MACEIÓ,AVANTE,0.0,0.0
2020,1,AL,MACEIÓ,CIDADANIA,97052.02,97052.02
2020,1,AL,MACEIÓ,DC,184608.24,174608.24
2020,1,AL,MACEIÓ,DEM,392400.39,392400.39
2020,1,AL,MACEIÓ,MDB,1318555.68,1318555.68
2020,1,AL,MACEIÓ,PATRIOTA,193166.68,193166.68
2020,1,AL,MACEIÓ,PC do B,370771.24,369657.63
2020,1,AL,MACEIÓ,PCB,9037.5,9037.5
2020,1,AL,MACEIÓ,PDT,413608.53,413608.52999999997
2020,1,AL,MACEIÓ,PMN,146056.05,146056.05
2020,1,AL,MACEIÓ,PODE,525120.53,525120.53
2020,1,AL,MACEIÓ,PP,3487281.12,2891249.83
2020,1,AL,MACEIÓ,PROS,341694.45,330604.45
2020,1,AL,MACEIÓ,PRTB,167325.92,167325.91999999998
2020,1,AL,MACEIÓ,PSB,1092642.78,1092642.78
2020,1,AL,MACEIÓ,PSC,324866.92,324866.92
2020,1,AL,MACEIÓ,PSD,1736200.58,1736200.58
2020,1,AL,MACEIÓ,PSDB,624269.37,624250.77
2020,1,AL,MACEIÓ,PSL,237622.26,237622.26
2020,1,AL,MACEIÓ,PSOL,310739.15,310739.15
2020,1,AL,MACEIÓ,PSTU,150.0,150.0
2020,1,AL,MACEIÓ,PT,637644.65,637644.65
2020,1,AL,MACEIÓ,PTB,32153.7,32153.7
2020,1,AL,MACEIÓ,PTC,80509.73,80509.73
2020,1,AL,MACEIÓ,PV,100414.0,99944.0
2020,1,AL,MACEIÓ,REDE,315397.42,315397.42
2020,1,AL,MACEIÓ,REPUBLICANOS,243513.85,243513.85
2020,1,AL,MACEIÓ,UP,49200.27,49200.27
2020,1,AL,MAJOR ISIDORO,MDB,227993.65,227993.65
2020,1,AL,MAJOR ISIDORO,PL,23543.15,23543.15
2020,1,AL,MAJOR ISIDORO,PP,67707.1,67707.1
2020,1,AL,MAR VERMELHO,MDB,90360.44,90360.44
2020,1,AL,MAR VERMELHO,PP,41103.0,41103.0
2020,1,AL,MARAGOGI,MDB,122748.69,122748.61
2020,1,AL,MARAGOGI,PP,246051.56,246051.56
2020,1,AL,MARAGOGI,PSDB,51995.07,51974.12
2020,1,AL,MARAGOGI,PT,13970.75,13970.75
2020,1,AL,MARAGOGI,REDE,20296.25,20296.25
2020,1,AL,MARAVILHA,MDB,34284.16,34284.16
2020,1,AL,MARAVILHA,PP,76326.55,76326.55
2020,1,AL,MARAVILHA,PROS,3732.41,3732.41
2020,1,AL,MARAVILHA,PTB,162304.96,162304.96
2020,1,AL,MARAVILHA,REPUBLICANOS,29412.7,29412.7
2020,1,AL,MARECHAL DEODORO,MDB,655109.61,655109.61
2020,1,AL,MARECHAL DEODORO,PDT,12291.0,12291.0
2020,1,AL,MARECHAL DEODORO,PMN,18013.72,18013.72
2020,1,AL,MARECHAL DEODORO,PP,37076.48,37076.479999999996
2020,1,AL,MARECHAL DEODORO,PROS,26178.2,26178.2
2020,1,AL,MARECHAL DEODORO,PSDB,50028.4,50028.4
2020,1,AL,MARECHAL DEODORO,PT,38048.94,38048.94
2020,1,AL,MARECHAL DEODORO,PTB,235662.38,189753.78
2020,1,AL,MARECHAL DEODORO,REPUBLICANOS,31035.7,31035.7
2020,1,AL,MARIBONDO,PSD,228914.41,228914.4
2020,1,AL,MARIBONDO,PSDB,39322.98,35797.98
2020,1,AL,MARIBONDO,PTB,150205.52,150205.52
2020,1,AL,MATA GRANDE,MDB,19060.9,19060.9
2020,1,AL,MATA GRANDE,PDT,98255.2,96678.7
2020,1,AL,MATA GRANDE,PTB,188086.75,188086.75
2020,1,AL,MATRIZ DE CAMARAGIBE,MDB,195065.91,195065.91
2020,1,AL,MATRIZ DE CAMARAGIBE,PATRIOTA,0.0,0.0
2020,1,AL,MATRIZ DE CAMARAGIBE,PMN,24108.0,24108.0
2020,1,AL,MATRIZ DE CAMARAGIBE,PP,0.0,0.0
2020,1,AL,MATRIZ DE CAMARAGIBE,PRTB,2500.0,2500.0
2020,1,AL,MATRIZ DE CAMARAGIBE,PSC,208712.71,208712.71
2020,1,AL,MATRIZ DE CAMARAGIBE,PT,20344.2,20344.2
2020,1,AL,MATRIZ DE CAMARAGIBE,REPUBLICANOS,0.0,0.0
2020,1,AL,MESSIAS,MDB,225911.69,225911.69
2020,1,AL,MESSIAS,PSDB,128968.33,128968.33
2020,1,AL,MESSIAS,PTB,86390.0,86390.0
2020,1,AL,MINADOR DO NEGRÃO,PDT,55454.759999999995,55454.76
2020,1,AL,MINADOR DO NEGRÃO,PP,93886.25,93886.25
2020,1,AL,MINADOR DO NEGRÃO,PT,12090.45,12090.45
2020,1,AL,MINADOR DO NEGRÃO,PTB,17172.43,17172.43
2020,1,AL,MONTEIRÓPOLIS,DEM,305.0,305.0
2020,1,AL,MONTEIRÓPOLIS,PL,131614.48,131614.48
2020,1,AL,MONTEIRÓPOLIS,PP,25126.85,25126.85
2020,1,AL,MONTEIRÓPOLIS,PSD,0.0,0.0
2020,1,AL,MONTEIRÓPOLIS,PTB,30161.6,30161.6
2020,1,AL,MONTEIRÓPOLIS,SOLIDARIEDADE,413.85,413.85
2020,1,AL,MURICI,MDB,195035.77,195035.77
2020,1,AL,MURICI,PSDB,67481.06,67481.06
2020,1,AL,MURICI,PTC,0.0,0.0
2020,1,AL,NOVO LINO,MDB,90667.82,90667.81999999999
2020,1,AL,NOVO LINO,PL,171186.23,171186.23
2020,1,AL,NOVO LINO,SOLIDARIEDADE,27082.76,27082.76
2020,1,AL,OLHO D'ÁGUA DAS FLORES,MDB,2726.0,2726.0
2020,1,AL,OLHO D'ÁGUA DAS FLORES,PDT,2281.5,2281.5
2020,1,AL,OLHO D'ÁGUA DAS FLORES,PL,126281.05,126281.05
2020,1,AL,OLHO D'ÁGUA DAS FLORES,PP,83633.03,83633.03
2020,1,AL,OLHO D'ÁGUA DAS FLORES,PT,4350.73,4350.73
2020,1,AL,OLHO D'ÁGUA DO CASADO,CIDADANIA,4315.0,4315.0
2020,1,AL,OLHO D'ÁGUA DO CASADO,PP,5420.8,5420.8
2020,1,AL,OLHO D'ÁGUA DO CASADO,PSD,58297.99,58297.99
2020,1,AL,OLHO D'ÁGUA DO CASADO,PT,115248.65,115248.65
2020,1,AL,OLHO D'ÁGUA DO CASADO,REPUBLICANOS,0.0,0.0
2020,1,AL,OLHO D'ÁGUA GRANDE,PP,57785.53,57785.53
2020,1,AL,OLHO D'ÁGUA GRANDE,PROS,57256.0,57256.0
2020,1,AL,OLHO D'ÁGUA GRANDE,PSD,36308.45,36308.450000000004
2020,1,AL,OLHO D'ÁGUA GRANDE,PSDB,11500.0,11500.0
2020,1,AL,OLHO D'ÁGUA GRANDE,PTB,57573.8,57573.8
2020,1,AL,OLIVENÇA,MDB,100061.59,100000.0
2020,1,AL,OLIVENÇA,PL,85439.2,85439.2
2020,1,AL,OLIVENÇA,PTB,16173.15,16099.91
2020,1,AL,OLIVENÇA,REPUBLICANOS,26130.3,26129.7
2020,1,AL,OURO BRANCO,MDB,46117.95,46117.95
2020,1,AL,OURO BRANCO,PATRIOTA,0.0,0.0
2020,1,AL,OURO BRANCO,PRTB,2045.0,2045.0
2020,1,AL,OURO BRANCO,PSB,112851.69,112851.69
2020,1,AL,OURO BRANCO,PSD,6001.05,6001.05
2020,1,AL,PALESTINA,MDB,11321.15,11321.15
2020,1,AL,PALESTINA,PMN,0.0,0.0
2020,1,AL,PALESTINA,PP,129783.93,129783.93000000001
2020,1,AL,PALESTINA,PROS,3072.71,3072.71
2020,1,AL,PALESTINA,REPUBLICANOS,100800.94,100800.94
2020,1,AL,PALMEIRA DOS ÍNDIOS,PATRIOTA,16050.0,16050.0
2020,1,AL,PALMEIRA DOS ÍNDIOS,PDT,10692.0,10492.0
2020,1,AL,PALMEIRA DOS ÍNDIOS,PP,42684.62,42684.62
2020,1,AL,PALMEIRA DOS ÍNDIOS,PROS,54331.08,54331.08
2020,1,AL,PALMEIRA DOS ÍNDIOS,PRTB,43693.74,43693.74
2020,1,AL,PALMEIRA DOS ÍNDIOS,PSB,305543.15,305543.15
2020,1,AL,PALMEIRA DOS ÍNDIOS,PSD,78884.15,78884.15
2020,1,AL,PALMEIRA DOS ÍNDIOS,PSL,32967.05,32967.05
2020,1,AL,PALMEIRA DOS ÍNDIOS,PT,50094.21,50094.21
2020,1,AL,PALMEIRA DOS ÍNDIOS,PTB,157679.57,139179.57
2020,1,AL,PARICONHA,MDB,87625.35,87625.35
2020,1,AL,PARICONHA,PC do B,10000.0,10000.0
2020,1,AL,PARICONHA,PP,137568.02,137568.02
2020,1,AL,PARICONHA,PSD,2704.38,2704.38
2020,1,AL,PARICONHA,PT,12355.5,12355.5
2020,1,AL,PARICONHA,PTB,1626.5,1626.5
2020,1,AL,PARIPUEIRA,DEM,124344.76,124344.76
2020,1,AL,PARIPUEIRA,PL,28228.19,28228.19
2020,1,AL,PARIPUEIRA,PROS,17795.6,17795.6
2020,1,AL,PARIPUEIRA,PTB,87890.0,87890.0
2020,1,AL,PASSO DE CAMARAGIBE,DEM,5608.01,5608.01
2020,1,AL,PASSO DE CAMARAGIBE,MDB,25351.35,25351.35
2020,1,AL,PASSO DE CAMARAGIBE,PP,52565.159999999996,52565.16
2020,1,AL,PASSO DE CAMARAGIBE,PSC,27000.0,27000.0
2020,1,AL,PASSO DE CAMARAGIBE,PSDB,99072.94,99072.94
2020,1,AL,PASSO DE CAMARAGIBE,PTB,44368.35,44368.35
2020,1,AL,PAULO JACINTO,DEM,66706.0,66706.0
2020,1,AL,PAULO JACINTO,MDB,95571.59,95571.59
2020,1,AL,PAULO JACINTO,PL,3291.95,3291.95
2020,1,AL,PENEDO,CIDADANIA,16350.0,16350.0
2020,1,AL,PENEDO,MDB,528163.54,526063.54
2020,1,AL,PENEDO,PDT,51277.5,51277.5
2020,1,AL,PENEDO,PP,433857.15,433857.15
2020,1,AL,PENEDO,PROS,50908.84,45738.27
2020,1,AL,PENEDO,PSDB,209914.67,209914.67
2020,1,AL,PENEDO,REPUBLICANOS,147934.5,147934.5
2020,1,AL,PIAÇABUÇU,CIDADANIA,11981.85,11981.85
2020,1,AL,PIAÇABUÇU,MDB,15778.11,15778.11
2020,1,AL,PIAÇABUÇU,PDT,116428.32,116428.32
2020,1,AL,PIAÇABUÇU,PP,10381.28,10381.28
2020,1,AL,PIAÇABUÇU,PROS,0.0,0.0
2020,1,AL,PIAÇABUÇU,PSB,158395.94,132750.35
2020,1,AL,PIAÇABUÇU,REPUBLICANOS,139835.66,139835.66
2020,1,AL,PILAR,AVANTE,3710.0,3710.0
2020,1,AL,PILAR,MDB,118685.14,118685.14
2020,1,AL,PILAR,PDT,23668.64,23668.64
2020,1,AL,PILAR,PSC,334959.95,334959.95
2020,1,AL,PILAR,PTC,408.0,408.0
2020,1,AL,PILAR,REPUBLICANOS,12887.5,12880.0
2020,1,AL,PINDOBA,PSB,29321.83,29321.83
2020,1,AL,PINDOBA,PTB,52071.0,52071.0
2020,1,AL,PIRANHAS,AVANTE,14996.01,14996.01
2020,1,AL,PIRANHAS,MDB,166097.29,166097.29
2020,1,AL,PIRANHAS,PDT,0.0,0.0
2020,1,AL,PIRANHAS,PMN,17900.0,17900.0
2020,1,AL,PIRANHAS,PP,139907.74,139907.74
2020,1,AL,PIRANHAS,PSC,20103.22,20103.22
2020,1,AL,PIRANHAS,PT,7000.0,7000.0
2020,1,AL,PIRANHAS,SOLIDARIEDADE,5920.2,5920.2
2020,1,AL,PORTO CALVO,CIDADANIA,0.0,0.0
2020,1,AL,PORTO CALVO,MDB,233250.80000000002,233250.8
2020,1,AL,PORTO CALVO,PL,41067.3,41067.3
2020,1,AL,PORTO CALVO,PMN,35872.9,35872.9
2020,1,AL,PORTO CALVO,PSD,191580.89,191580.89
2020,1,AL,PORTO CALVO,PSDB,5912.35,5912.35
2020,1,AL,PORTO CALVO,PT,1000.0,1000.0
2020,1,AL,PORTO CALVO,PTB,2480.0,2480.0
2020,1,AL,PORTO DE PEDRAS,DEM,0.0,0.0
2020,1,AL,PORTO DE PEDRAS,MDB,140607.6,140607.6
2020,1,AL,PORTO DE PEDRAS,REPUBLICANOS,6050.85,6050.85
2020,1,AL,PORTO REAL DO COLÉGIO,MDB,111986.35,111986.35
2020,1,AL,PORTO REAL DO COLÉGIO,PP,20727.8,20727.8
2020,1,AL,PORTO REAL DO COLÉGIO,REPUBLICANOS,45881.0,45881.0
2020,1,AL,POÇO DAS TRINCHEIRAS,MDB,122615.8,122615.8
2020,1,AL,POÇO DAS TRINCHEIRAS,PL,23912.0,23912.0
2020,1,AL,POÇO DAS TRINCHEIRAS,PP,5296.6,5296.6
2020,1,AL,POÇO DAS TRINCHEIRAS,PSDB,93073.27,92968.42
2020,1,AL,PÃO DE AÇÚCAR,CIDADANIA,380.0,380.0
2020,1,AL,PÃO DE AÇÚCAR,MDB,198004.47,198004.47
2020,1,AL,PÃO DE AÇÚCAR,PC do B,4688.05,4688.05
2020,1,AL,PÃO DE AÇÚCAR,PDT,5241.8,5241.8
2020,1,AL,PÃO DE AÇÚCAR,PP,12947.67,12947.67
2020,1,AL,PÃO DE AÇÚCAR,PSD,2294.2,2294.2
2020,1,AL,PÃO DE AÇÚCAR,PSDB,234882.0,234882.0
2020,1,AL,PÃO DE AÇÚCAR,PSOL,7220.35,7220.35
2020,1,AL,PÃO DE AÇÚCAR,PT,3650.0,3650.0
2020,1,AL,QUEBRANGULO,MDB,148750.18,148750.18
2020,1,AL,QUEBRANGULO,PODE,10275.7,10275.7
2020,1,AL,QUEBRANGULO,PSDB,3710.0,3710.0
2020,1,AL,RIO LARGO,AVANTE,20000.0,20000.0
2020,1,AL,RIO LARGO,MDB,58208.13,58208.13
2020,1,AL,RIO LARGO,PC do B,26148.420000000002,26148.42
2020,1,AL,RIO LARGO,PDT,75893.48,75893.48
2020,1,AL,RIO LARGO,PODE,28052.19,28052.19
2020,1,AL,RIO LARGO,PP,486056.24,486056.24
2020,1,AL,RIO LARGO,PROS,0.0,0.0
2020,1,AL,RIO LARGO,PSB,274802.67,274392.67
2020,1,AL,RIO LARGO,PSL,3474.5,3474.5
2020,1,AL,RIO LARGO,REPUBLICANOS,195392.3,195392.3
2020,1,AL,ROTEIRO,CIDADANIA,0.0,0.0
2020,1,AL,ROTEIRO,PP,100633.1,100592.1
2020,1,AL,ROTEIRO,PSC,32369.03,32369.03
2020,1,AL,ROTEIRO,PTB,85931.76,85931.76
2020,1,AL,ROTEIRO,REDE,10000.0,10000.0
2020,1,AL,ROTEIRO,SOLIDARIEDADE,0.0,0.0
2020,1,AL,SANTA LUZIA DO NORTE,MDB,20755.739999999998,20755.739999999998
2020,1,AL,SANTA LUZIA DO NORTE,PP,70022.51,70022.51
2020,1,AL,SANTA LUZIA DO NORTE,PSC,4350.0,4350.0
2020,1,AL,SANTA LUZIA DO NORTE,PT,7970.0,7970.0
2020,1,AL,SANTA LUZIA DO NORTE,REPUBLICANOS,24389.05,23589.05
2020,1,AL,SANTANA DO IPANEMA,CIDADANIA,85807.41,85807.41
2020,1,AL,SANTANA DO IPANEMA,DEM,16970.9,16970.9
2020,1,AL,SANTANA DO IPANEMA,MDB,351199.21,351199.21
2020,1,AL,SANTANA DO IPANEMA,PL,50429.340000000004,50429.340000000004
2020,1,AL,SANTANA DO IPANEMA,PSB,22883.19,22862.95
2020,1,AL,SANTANA DO IPANEMA,PSDB,29843.0,29843.0
2020,1,AL,SANTANA DO IPANEMA,PT,730.0,730.0
2020,1,AL,SANTANA DO IPANEMA,REPUBLICANOS,104842.5,104842.5
2020,1,AL,SANTANA DO MUNDAÚ,MDB,109897.62,109897.62
2020,1,AL,SANTANA DO MUNDAÚ,PMN,10282.03,10282.03
2020,1,AL,SANTANA DO MUNDAÚ,PSB,7238.37,7238.37
2020,1,AL,SANTANA DO MUNDAÚ,PSD,61243.0,61243.0
2020,1,AL,SANTANA DO MUNDAÚ,PTB,8252.3,8144.55
2020,1,AL,SATUBA,MDB,26673.43,26673.43
2020,1,AL,SATUBA,PDT,0.0,0.0
2020,1,AL,SATUBA,PP,85003.9,85003.9
2020,1,AL,SATUBA,PSD,77367.21,77367.21
2020,1,AL,SENADOR RUI PALMEIRA,MDB,177458.74,177458.74
2020,1,AL,SENADOR RUI PALMEIRA,PSD,4765.4,4765.4
2020,1,AL,SENADOR RUI PALMEIRA,SOLIDARIEDADE,8800.0,8800.0
2020,1,AL,SÃO BRÁS,MDB,86670.55,86670.55
2020,1,AL,SÃO BRÁS,PROS,49504.75,49504.75
2020,1,AL,SÃO BRÁS,PSC,59402.95,59402.95
2020,1,AL,SÃO BRÁS,PTB,20473.85,20473.85
2020,1,AL,SÃO JOSÉ DA LAJE,DEM,27695.2,27695.199999999997
2020,1,AL,SÃO JOSÉ DA LAJE,MDB,34052.48,34052.48
2020,1,AL,SÃO JOSÉ DA LAJE,PP,222641.2,222641.2
2020,1,AL,SÃO JOSÉ DA LAJE,PTB,88345.03,88345.03
2020,1,AL,SÃO JOSÉ DA TAPERA,DEM,14923.7,14923.7
2020,1,AL,SÃO JOSÉ DA TAPERA,MDB,381986.55,381986.55
2020,1,AL,SÃO JOSÉ DA TAPERA,PDT,35896.17,35896.17
2020,1,AL,SÃO JOSÉ DA TAPERA,PL,154009.81,154009.81
2020,1,AL,SÃO JOSÉ DA TAPERA,PRTB,0.0,0.0
2020,1,AL,SÃO JOSÉ DA TAPERA,PSD,81264.39,81264.39
2020,1,AL,SÃO JOSÉ DA TAPERA,PSDB,66648.15,66648.15
2020,1,AL,SÃO LUÍS DO QUITUNDE,CIDADANIA,19974.2,19974.2
2020,1,AL,SÃO LUÍS DO QUITUNDE,MDB,288749.64,288749.64
2020,1,AL,SÃO LUÍS DO QUITUNDE,PSDB,75370.54,75370.54
2020,1,AL,SÃO LUÍS DO QUITUNDE,REPUBLICANOS,4901.04,4901.04
2020,1,AL,SÃO MIGUEL DOS CAMPOS,CIDADANIA,15650.0,15650.0
2020,1,AL,SÃO MIGUEL DOS CAMPOS,DEM,453961.43,453961.43
2020,1,AL,SÃO MIGUEL DOS CAMPOS,MDB,447844.09,447844.08999999997
2020,1,AL,SÃO MIGUEL DOS CAMPOS,PATRIOTA,3948.0,3948.0
2020,1,AL,SÃO MIGUEL DOS CAMPOS,PP,686366.5,686366.5
2020,1,AL,SÃO MIGUEL DOS CAMPOS,PSB,36983.26,36983.26
2020,1,AL,SÃO MIGUEL DOS CAMPOS,PSDB,35141.0,35141.0
2020,1,AL,SÃO MIGUEL DOS CAMPOS,PT,25811.6,25811.6
2020,1,AL,SÃO MIGUEL DOS CAMPOS,REPUBLICANOS,0.0,0.0
2020,1,AL,SÃO MIGUEL DOS MILAGRES,MDB,41817.729999999996,41817.73
2020,1,AL,SÃO MIGUEL DOS MILAGRES,PC do B,4674.0,4674.0
2020,1,AL,SÃO MIGUEL DOS MILAGRES,PL,25701.75,25701.75
2020,1,AL,SÃO MIGUEL DOS MILAGRES,PROS,41465.45,41465.45
2020,1,AL,SÃO MIGUEL DOS MILAGRES,PSD,1447.05,1447.05
2020,1,AL,SÃO MIGUEL DOS MILAGRES,PTB,105547.69,105547.69
2020,1,AL,SÃO SEBASTIÃO,MDB,65779.87,65779.87
2020,1,AL,SÃO SEBASTIÃO,PMN,18248.06,18248.06
2020,1,AL,SÃO SEBASTIÃO,PP,359825.25,359825.25
2020,1,AL,SÃO SEBASTIÃO,PSD,25034.63,25034.63
2020,1,AL,SÃO SEBASTIÃO,REDE,9977.45,9977.45
2020,1,AL,SÃO SEBASTIÃO,REPUBLICANOS,150727.25,150727.25
2020,1,AL,SÃO SEBASTIÃO,SOLIDARIEDADE,17846.85,17846.85
2020,1,AL,TANQUE D'ARCA,MDB,45125.1,35125.1
2020,1,AL,TANQUE D'ARCA,PATRIOTA,10500.0,10500.0
2020,1,AL,TANQUE D'ARCA,PDT,21062.7,21062.7
2020,1,AL,TANQUE D'ARCA,PMN,31105.2,21305.2
2020,1,AL,TANQUE D'ARCA,PSD,43990.47,43990.47
2020,1,AL,TANQUE D'ARCA,REPUBLICANOS,3400.0,3400.0
2020,1,AL,TAQUARANA,CIDADANIA,188999.5,188999.5
2020,1,AL,TAQUARANA,MDB,15245.45,15245.45
2020,1,AL,TAQUARANA,PDT,23951.86,23951.86
2020,1,AL,TAQUARANA,PP,268875.13,268875.13
2020,1,AL,TAQUARANA,PTB,19932.44,19932.44
2020,1,AL,TAQUARANA,REPUBLICANOS,25297.29,25297.29
2020,1,AL,TEOTÔNIO VILELA,MDB,31185.86,31185.86
2020,1,AL,TEOTÔNIO VILELA,PC do B,0.0,0.0
2020,1,AL,TEOTÔNIO VILELA,PP,283570.01,283570.01
2020,1,AL,TEOTÔNIO VILELA,PSD,23027.59,23027.59
2020,1,AL,TEOTÔNIO VILELA,PTB,21249.33,21249.329999999998
2020,1,AL,TRAIPU,MDB,161044.37,161044.37
2020,1,AL,TRAIPU,PRTB,1.5,1.5
2020,1,AL,TRAIPU,PSD,201520.1,201453.8
2020,1,AL,TRAIPU,PTB,87585.17,87585.17
2020,1,AL,TRAIPU,REDE,10000.0,10000.0
2020,1,AL,UNIÃO DOS PALMARES,CIDADANIA,144831.08,144831.08000000002
2020,1,AL,UNIÃO DOS PALMARES,MDB,312559.43,312559.43
2020,1,AL,UNIÃO DOS PALMARES,PDT,69713.0,69713.0
2020,1,AL,UNIÃO DOS PALMARES,PODE,12924.0,12903.0
2020,1,AL,UNIÃO DOS PALMARES,PP,5996.05,5996.05
2020,1,AL,UNIÃO DOS PALMARES,PROS,7529.35,7529.35
2020,1,AL,UNIÃO DOS PALMARES,PRTB,17600.0,17600.0
2020,1,AL,UNIÃO DOS PALMARES,PSD,73702.0,73702.0
2020,1,AL,UNIÃO DOS PALMARES,PSDB,77439.76,77439.76
2020,1,AL,UNIÃO DOS PALMARES,PSL,16732.0,16732.0
2020,1,AL,UNIÃO DOS PALMARES,PT,50557.5,50557.5
2020,1,AL,UNIÃO DOS PALMARES,PTB,132381.39,132379.89
2020,1,AL,UNIÃO DOS PALMARES,SOLIDARIEDADE,23292.5,23292.5
2020,1,AL,VIÇOSA,MDB,153646.49,153646.49
2020,1,AL,VIÇOSA,PP,12795.7,12795.7
2020,1,AL,VIÇOSA,PT,1381.7,1381.7
2020,1,AL,VIÇOSA,PTB,112444.38,112444.38
2020,1,AL,VIÇOSA,REPUBLICANOS,91880.03,91880.03
2020,1,AL,ÁGUA BRANCA,MDB,73600.0,73600.0
2020,1,AL,ÁGUA BRANCA,PP,76807.84,76807.84
2020,1,AL,ÁGUA BRANCA,PROS,12060.71,12060.710000000001
2020,1,AL,ÁGUA BRANCA,PSB,3437.1,3437.1
2020,1,AL,ÁGUA BRANCA,PSD,41395.95,41395.95
2020,1,AL,ÁGUA BRANCA,PSL,41000.0,41000.0
2020,1,AL,ÁGUA BRANCA,PTB,7530.0,7530.0
2020,1,AM,ALVARÃES,CIDADANIA,0.0,0.0
2020,1,AM,ALVARÃES,DEM,0.0,0.0
2020,1,AM,ALVARÃES,MDB,0.0,0.0
2020,1,AM,ALVARÃES,PP,75600.0,75600.0
2020,1,AM,ALVARÃES,PSC,102530.1,102530.1
2020,1,AM,ALVARÃES,PSD,29988.0,29988.0
2020,1,AM,ALVARÃES,PSDB,0.0,0.0
2020,1,AM,ALVARÃES,PSL,0.0,0.0
2020,1,AM,ALVARÃES,PTB,0.0,0.0
2020,1,AM,ALVARÃES,REPUBLICANOS,30000.0,30000.0
2020,1,AM,ALVARÃES,SOLIDARIEDADE,0.0,0.0
2020,1,AM,AMATURÁ,AVANTE,0.0,0.0
2020,1,AM,AMATURÁ,CIDADANIA,0.0,0.0
